1,0 ,5 ,0 ,76 ,36 ,17656,0,0,0
2,0 ,5 ,0 ,56 ,-64 ,17640,0,0,0
3,0 ,5 ,0 ,-8 ,-12 ,17548,0,0,0
4,0 ,5 ,0 ,56 ,-60 ,17732,0,0,0
5,0 ,5 ,0 ,44 ,24 ,17588,0,0,0
6,0 ,5 ,0 ,-16 ,-60 ,17668,0,0,0
7,0 ,5 ,0 ,-4 ,-76 ,17636,0,0,0
8,0 ,5 ,0 ,-24 ,-8 ,17624,0,0,0
9,0 ,5 ,0 ,-8 ,-28 ,17600,0,0,0
10,0 ,5 ,0 ,8 ,-36 ,17628,0,0,0
11,0 ,5 ,0 ,36 ,-56 ,17704,0,0,0
12,0 ,5 ,0 ,-16 ,-12 ,17628,0,0,0
13,0 ,5 ,0 ,-36 ,4 ,17624,0,0,0
14,0 ,5 ,0 ,0 ,32 ,17664,0,0,0
15,0 ,5 ,0 ,36 ,20 ,17688,0,0,0
16,0 ,5 ,0 ,-20 ,-32 ,17548,0,0,0
17,0 ,5 ,0 ,0 ,28 ,17616,0,0,0
18,0 ,5 ,0 ,-16 ,-8 ,17636,0,0,0
19,0 ,5 ,0 ,-36 ,12 ,17568,0,0,0
20,0 ,5 ,0 ,-36 ,24 ,17640,0,0,0
21,0 ,5 ,0 ,-44 ,4 ,17636,0,0,0
22,0 ,5 ,0 ,-24 ,52 ,17564,0,0,0
23,0 ,5 ,0 ,16 ,20 ,17616,0,0,0
24,0 ,5 ,0 ,-56 ,16 ,17592,0,0,0
25,0 ,5 ,0 ,-20 ,-32 ,17588,0,0,0
26,0 ,5 ,0 ,-56 ,-4 ,17692,0,0,0
27,0 ,5 ,0 ,-12 ,24 ,17568,0,0,0
28,0 ,5 ,0 ,-52 ,44 ,17628,0,0,0
29,0 ,5 ,0 ,0 ,44 ,17636,0,0,0
30,0 ,5 ,0 ,4 ,-4 ,17636,0,0,0
31,0 ,5 ,0 ,-52 ,40 ,17584,0,0,0
32,0 ,5 ,0 ,-24 ,44 ,17648,0,0,0
33,0 ,5 ,0 ,4 ,44 ,17592,0,0,0
34,0 ,5 ,0 ,-4 ,56 ,17544,0,0,0
35,0 ,5 ,0 ,16 ,100 ,17608,0,0,0
36,0 ,5 ,0 ,-40 ,116 ,17672,0,0,0
37,0 ,5 ,0 ,-80 ,72 ,17620,0,0,0
38,0 ,5 ,0 ,-40 ,0 ,17632,0,0,0
39,0 ,5 ,0 ,40 ,48 ,17592,0,0,0
40,0 ,5 ,0 ,8 ,88 ,17632,0,0,0
41,0 ,5 ,0 ,12 ,44 ,17652,0,0,0
42,0 ,5 ,0 ,8 ,8 ,17684,0,0,0
43,0 ,5 ,0 ,-8 ,0 ,17632,0,0,0
44,0 ,5 ,0 ,-4 ,-16 ,17548,0,0,0
45,0 ,5 ,0 ,0 ,24 ,17532,0,0,0
46,0 ,5 ,0 ,76 ,-52 ,17708,0,0,0
47,0 ,5 ,0 ,88 ,8 ,17720,0,0,0
48,0 ,5 ,0 ,20 ,-28 ,17688,0,0,0
49,0 ,5 ,0 ,-16 ,36 ,17568,0,0,0
50,0 ,5 ,0 ,48 ,24 ,17604,0,0,0
51,0 ,5 ,0 ,64 ,24 ,17696,0,0,0
52,0 ,5 ,0 ,48 ,24 ,17644,0,0,0
53,0 ,5 ,0 ,64 ,12 ,17608,0,0,0
54,0 ,5 ,0 ,20 ,60 ,17684,0,0,0
55,0 ,5 ,0 ,24 ,-8 ,17604,0,0,0
56,0 ,5 ,0 ,24 ,-72 ,17608,0,0,0
57,0 ,5 ,0 ,-20 ,4 ,17568,0,0,0
58,0 ,5 ,0 ,-12 ,44 ,17552,0,0,0
59,0 ,5 ,0 ,44 ,0 ,17624,0,0,0
60,0 ,5 ,0 ,32 ,-12 ,17592,0,0,0
61,0 ,5 ,0 ,60 ,0 ,17596,0,0,0
62,0 ,5 ,0 ,-16 ,-80 ,17676,0,0,0
63,0 ,5 ,0 ,20 ,-28 ,17588,0,0,0
64,0 ,5 ,0 ,20 ,-28 ,17628,0,0,0
65,0 ,5 ,0 ,76 ,8 ,17584,0,0,0
66,0 ,5 ,0 ,-8 ,12 ,17628,0,0,0
67,0 ,5 ,0 ,32 ,8 ,17620,0,0,0
68,0 ,5 ,0 ,24 ,-8 ,17604,0,0,0
69,0 ,5 ,0 ,36 ,60 ,17648,0,0,0
70,0 ,5 ,0 ,52 ,-8 ,17636,0,0,0
71,0 ,5 ,0 ,-36 ,-20 ,17616,0,0,0
72,0 ,5 ,0 ,56 ,-28 ,17556,0,0,0
73,0 ,5 ,0 ,104 ,36 ,17672,0,0,0
74,0 ,5 ,0 ,20 ,-4 ,17712,0,0,0
75,0 ,5 ,0 ,-24 ,12 ,17604,0,0,0
76,0 ,5 ,0 ,68 ,48 ,17592,0,0,0
77,0 ,5 ,0 ,24 ,16 ,17568,0,0,0
78,0 ,5 ,0 ,16 ,48 ,17660,0,0,0
79,0 ,5 ,0 ,-40 ,28 ,17712,0,0,0
80,0 ,5 ,0 ,-8 ,120 ,17600,0,0,0
81,0 ,5 ,0 ,-20 ,68 ,17536,0,0,0
82,0 ,5 ,0 ,68 ,48 ,17584,0,0,0
83,0 ,5 ,0 ,-32 ,48 ,17604,0,0,0
84,0 ,5 ,0 ,20 ,32 ,17608,0,0,0
85,0 ,5 ,0 ,4 ,52 ,17528,0,0,0
86,0 ,5 ,0 ,12 ,80 ,17676,0,0,0
87,0 ,5 ,0 ,12 ,72 ,17588,0,0,0
88,0 ,5 ,0 ,12 ,36 ,17588,0,0,0
89,0 ,5 ,0 ,-12 ,44 ,17580,0,0,0
90,0 ,5 ,0 ,-60 ,92 ,17684,0,0,0
91,0 ,5 ,0 ,28 ,-12 ,17600,0,0,0
92,0 ,5 ,0 ,-52 ,4 ,17544,0,0,0
93,0 ,5 ,0 ,8 ,36 ,17636,0,0,0
94,0 ,5 ,0 ,-24 ,32 ,17680,0,0,0
95,0 ,5 ,0 ,-4 ,12 ,17616,0,0,0
96,0 ,5 ,0 ,28 ,-8 ,17588,0,0,0
97,0 ,5 ,0 ,-44 ,-16 ,17624,0,0,0
98,0 ,5 ,0 ,-32 ,-16 ,17552,0,0,0
99,0 ,5 ,0 ,20 ,-16 ,17624,0,0,0
100,0 ,5 ,0 ,-24 ,-12 ,17652,0,0,0
101,0 ,5 ,0 ,-56 ,-40 ,17652,0,0,0
102,0 ,5 ,0 ,8 ,-28 ,17684,0,0,0
103,0 ,5 ,0 ,-28 ,-64 ,17664,0,0,0
104,0 ,5 ,0 ,-32 ,-8 ,17564,0,0,0
105,0 ,5 ,0 ,-32 ,12 ,17588,0,0,0
106,0 ,5 ,0 ,-44 ,0 ,17716,0,0,0
107,0 ,5 ,0 ,-28 ,-44 ,17652,0,0,0
108,0 ,5 ,0 ,-36 ,-44 ,17632,0,0,0
109,0 ,5 ,0 ,-8 ,-100 ,17636,0,0,0
110,0 ,5 ,0 ,4 ,-96 ,17696,0,0,0
111,0 ,5 ,0 ,64 ,-36 ,17688,0,0,0
112,0 ,5 ,0 ,44 ,-48 ,17680,0,0,0
113,0 ,5 ,0 ,12 ,-72 ,17760,0,0,0
114,0 ,5 ,0 ,60 ,-36 ,17696,0,0,0
115,0 ,5 ,0 ,44 ,-80 ,17612,0,0,0
116,0 ,5 ,0 ,40 ,-4 ,17592,0,0,0
117,0 ,5 ,0 ,-12 ,-28 ,17684,0,0,0
118,0 ,5 ,0 ,8 ,-76 ,17604,0,0,0
119,0 ,5 ,0 ,16 ,52 ,17548,0,0,0
120,0 ,5 ,0 ,48 ,-32 ,17608,0,0,0
121,0 ,5 ,0 ,36 ,48 ,17648,0,0,0
122,0 ,5 ,0 ,76 ,72 ,17688,0,0,0
123,0 ,5 ,0 ,-16 ,16 ,17700,0,0,0
124,0 ,5 ,0 ,76 ,0 ,17596,0,0,0
125,0 ,5 ,0 ,92 ,68 ,17588,0,0,0
126,0 ,5 ,0 ,64 ,56 ,17600,0,0,0
127,0 ,5 ,0 ,76 ,52 ,17548,0,0,0
128,0 ,5 ,0 ,16 ,60 ,17612,0,0,0
129,0 ,5 ,0 ,116 ,56 ,17608,0,0,0
130,0 ,5 ,0 ,88 ,104 ,17564,0,0,0
131,0 ,5 ,0 ,40 ,20 ,17564,0,0,0
132,0 ,5 ,0 ,72 ,80 ,17584,0,0,0
133,0 ,5 ,0 ,116 ,88 ,17536,0,0,0
134,0 ,5 ,0 ,76 ,84 ,17624,0,0,0
135,0 ,5 ,0 ,120 ,28 ,17572,0,0,0
136,0 ,5 ,0 ,60 ,52 ,17552,0,0,0
137,0 ,5 ,0 ,40 ,88 ,17516,0,0,0
138,0 ,5 ,0 ,20 ,64 ,17568,0,0,0
139,0 ,5 ,0 ,112 ,28 ,17552,0,0,0
140,0 ,5 ,0 ,36 ,104 ,17636,0,0,0
141,0 ,5 ,0 ,56 ,36 ,17628,0,0,0
142,0 ,5 ,0 ,124 ,56 ,17688,0,0,0
143,0 ,5 ,0 ,12 ,-12 ,17716,0,0,0
144,0 ,5 ,0 ,56 ,16 ,17588,0,0,0
145,0 ,5 ,0 ,56 ,-100 ,17580,0,0,0
146,0 ,5 ,0 ,44 ,8 ,17588,0,0,0
147,0 ,5 ,0 ,60 ,28 ,17636,0,0,0
148,0 ,5 ,0 ,136 ,4 ,17696,0,0,0
149,0 ,5 ,0 ,44 ,-4 ,17592,0,0,0
150,0 ,5 ,0 ,76 ,-76 ,17676,0,0,0
151,0 ,5 ,0 ,24 ,20 ,17628,0,0,0
152,0 ,5 ,0 ,60 ,-44 ,17656,0,0,0
153,0 ,5 ,0 ,68 ,-20 ,17724,0,0,0
154,0 ,5 ,0 ,-20 ,-56 ,17584,0,0,0
155,0 ,5 ,0 ,4 ,-56 ,17664,0,0,0
156,0 ,5 ,0 ,4 ,-28 ,17684,0,0,0
157,0 ,5 ,0 ,36 ,-72 ,17700,0,0,0
158,0 ,5 ,0 ,20 ,-68 ,17672,0,0,0
159,0 ,5 ,0 ,4 ,-48 ,17644,0,0,0
160,0 ,5 ,0 ,32 ,-40 ,17672,0,0,0
161,0 ,5 ,0 ,88 ,-36 ,17648,0,0,0
162,0 ,5 ,0 ,-24 ,-48 ,17636,0,0,0
163,0 ,5 ,0 ,-68 ,-16 ,17648,0,0,0
164,0 ,5 ,0 ,-16 ,-8 ,17756,0,0,0
165,0 ,5 ,0 ,-8 ,-40 ,17624,0,0,0
166,0 ,5 ,0 ,-40 ,16 ,17672,0,0,0
167,0 ,5 ,0 ,4 ,24 ,17588,0,0,0
168,0 ,5 ,0 ,12 ,-36 ,17628,0,0,0
169,0 ,5 ,0 ,-16 ,-48 ,17616,0,0,0
170,0 ,5 ,0 ,-4 ,48 ,17652,0,0,0
171,0 ,5 ,0 ,-68 ,-8 ,17692,0,0,0
172,0 ,5 ,0 ,20 ,4 ,17580,0,0,0
173,0 ,5 ,0 ,-48 ,-48 ,17680,0,0,0
174,0 ,5 ,0 ,-40 ,16 ,17624,0,0,0
175,0 ,5 ,0 ,4 ,24 ,17684,0,0,0
176,0 ,5 ,0 ,16 ,20 ,17680,0,0,0
177,0 ,5 ,0 ,-104 ,28 ,17596,0,0,0
178,0 ,5 ,0 ,-20 ,36 ,17564,0,0,0
179,0 ,5 ,0 ,16 ,36 ,17572,0,0,0
180,0 ,5 ,0 ,28 ,116 ,17556,0,0,0
181,0 ,5 ,0 ,-8 ,72 ,17656,0,0,0
182,0 ,5 ,0 ,-96 ,56 ,17564,0,0,0
183,0 ,5 ,0 ,-56 ,44 ,17644,0,0,0
184,0 ,5 ,0 ,-76 ,16 ,17568,0,0,0
185,0 ,5 ,0 ,48 ,48 ,17504,0,0,0
186,0 ,5 ,0 ,-56 ,40 ,17508,0,0,0
187,0 ,5 ,0 ,-8 ,68 ,17636,0,0,0
188,0 ,5 ,0 ,-40 ,36 ,17584,0,0,0
189,0 ,5 ,0 ,12 ,92 ,17612,0,0,0
190,0 ,5 ,0 ,-20 ,36 ,17532,0,0,0
191,0 ,5 ,0 ,-44 ,-68 ,17652,0,0,0
192,0 ,5 ,0 ,-36 ,16 ,17572,0,0,0
193,0 ,5 ,0 ,16 ,44 ,17592,0,0,0
194,0 ,5 ,0 ,-24 ,0 ,17548,0,0,0
195,0 ,5 ,0 ,-8 ,40 ,17632,0,0,0
196,0 ,5 ,0 ,-68 ,16 ,17556,0,0,0
197,0 ,5 ,0 ,-16 ,-32 ,17656,0,0,0
198,0 ,5 ,0 ,-4 ,-56 ,17640,0,0,0
199,0 ,5 ,0 ,-24 ,-24 ,17692,0,0,0
200,0 ,5 ,0 ,-32 ,-32 ,17768,0,0,0
201,0 ,5 ,0 ,-24 ,20 ,17624,0,0,0
202,0 ,5 ,0 ,12 ,12 ,17612,0,0,0
203,0 ,5 ,0 ,28 ,-60 ,17588,0,0,0
204,0 ,5 ,0 ,20 ,-24 ,17528,0,0,0
205,0 ,5 ,0 ,32 ,-52 ,17668,0,0,0
206,0 ,5 ,0 ,24 ,-16 ,17608,0,0,0
207,0 ,5 ,0 ,28 ,-68 ,17680,0,0,0
208,0 ,5 ,0 ,28 ,-56 ,17644,0,0,0
209,0 ,5 ,0 ,-8 ,-28 ,17612,0,0,0
210,0 ,5 ,0 ,32 ,-104 ,17656,0,0,0
211,0 ,5 ,0 ,24 ,-20 ,17680,0,0,0
212,0 ,5 ,0 ,80 ,-92 ,17704,0,0,0
213,0 ,5 ,0 ,60 ,-44 ,17720,0,0,0
214,0 ,5 ,0 ,28 ,52 ,17616,0,0,0
215,0 ,5 ,0 ,36 ,-28 ,17632,0,0,0
216,0 ,5 ,0 ,52 ,-20 ,17592,0,0,0
